url,Price,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Length,Width,Height,Seating Capacity,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,No. of Doors,Mileage,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Petrol Highway Mileage,Ground Clearance,Global NCAP Safety Rating,Boot Space,Shock Absorbers Type,Range,Battery Capacity,Charging Time DC,Charging Time AC,Motor Type,Battery Warranty,Charging Time (A.C),Charging Time (D.C),Charging Port,Acceleration 0-100kmph,Charging Time,Fast Charging,Braking (100-0kmph),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),No. of Airbags,Diesel Highway Mileage,Braking (60-0 kmph),Alloy Wheel Size Front,Alloy Wheel Size Rear,Reported Boot Space,Reported Ground Clearance (Unladen),Drag Coefficient,Quarter Mile,0-100Kmph (Tested),Ground Clearance (Laden),Boot Space Rear Seat Folding,Motor Power,Battery Type,Regenerative Braking,Regenerative Braking Levels,Charging Options,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Petrol Mileage WLTP,3rd Gear (30-80kmph),4th Gear (40-100kmph),Range - Tested,Acceleration 0-60kmph,Emission Control System,Approach Angle,Break-over Angle,Departure Angle,CNG Mileage ARAI,CNG Fuel Tank Capacity,Secondary Fuel Type,Petrol Mileage (ARAI),Petrol Fuel Tank Capacity (Litres)
https://www.cardekho.com/used-car-details/used-Mercedes-benz-gls-450-4matic-cars-Gurgaon_d8f78d42-5308-42a5-969b-3b5f5083ff7f.htm,₹1.22 Crore,Oct 2024,-,Petrol,7 Seats,"12,500 Kms",Pimpri chinchwad,First Owner,2999 cc,Automatic,2024,2999 cc,375.48 bhp,250  kmph,AWD,Petrol,M256M,2999 cc,375.48bhp@5800-6100rpm,500Nm@800-5000rpm,6,4,,,,,Automatic,9-Speed TRONIC AT,,,BS VI 2.0,Air suspension,Air suspension,electric,Tilt & Telescopic,Rack & Pinion,,Ventilated Disc,Ventilated Disc,6.1 s,6.1 s,5209 mm,2157 mm,1823 mm,7,,2610 mm,,,,3250 kg,5,12 kmpl,,,12 kmpl,,,,,,,,,,,,,,,,,,,,,,,,R21 Inch,R21 Inch,355 Litres,200 mm,,,,,,,,,,,,,,,,,,,,,27°,15°,24°,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xuv700-ax7-at-luxury-pack-bsvi-cars-Noida_5eac575c-bf1a-41ea-9f3e-7541fc386b5b.htm,₹18.50 Lakh,2022,Zero Dep,Petrol,7 Seats,"53,000 Kms",New Delhi,First Owner,1999 cc,Automatic,2022,1999 cc,197.13 bhp,,FWD,Petrol,2.0L Turbo Petrol,1999 cc,197.13bhp@5000rpm,380Nm@1750-3000rpm,4,4,,TGDi,Yes,,Automatic,6-Speed,,,BS VI,McPherson Strut Independent Suspension with FSD and Stabilizer bar,Multi-Link Independent Suspension with FSD Stabilizer bar,Power,Tilt & Telescopic,,,Ventilated Disc,Solid Disc,,,4695 mm,1890 mm,1755 mm,7,,2750 mm,,,1850 kg,,5,11 kmpl,,60 Litres,13 kmpl,,,,,,,,,,,,,,,,,35.48m,16.83s @ 135.98kmph,,24.89m,,,,,,,,,,9.48s,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-tucson-signature-diesel-4wd-at-cars-New-Delhi_4d8adbc0-38c8-4225-a3ad-6457d320726c.htm,₹28.50 Lakh,Apr 2023,Comprehensive,Diesel,5 Seats,"18,000 Kms",New Delhi,First Owner,1997 cc,Automatic,2023,1997 cc,183.72 bhp,205  kmph,4WD,Diesel,2.0 L D CRDi I4,1997 cc,183.72bhp@4000rpm,416Nm@2000-2750rpm,4,4,,Common rail direct injection,Yes,,Automatic,8-Speed,,54 Litres,BS VI 2.0,MacPherson Strut suspension,Multi-link suspension,Electric,Tilt & Telescopic,,,Disc,Disc,,,4630 mm,1865 mm,1665 mm,5,,2755 mm,,,,,5,14 kmpl,,,,,,540 Litres,Gas Type,,,,,,,,,,,,,,,,,,17.3 kmpl,,18 Inch,18 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-thar-ax-opt-hard-top-diesel-cars-New-Delhi_7532f01c-5272-42e6-97cf-96b49aea5852.htm,₹13.45 Lakh,Nov 2023,Comprehensive,Diesel,4 Seats,"33,000 Kms",Faridabad,First Owner,2184 cc,Manual,2023,2184 cc,130.07 bhp,,4WD,,mHawk 130 CRDe,2184 cc,130.07bhp@3750rpm,300Nm@1600-2800rpm,4,4,,,Yes,,Manual,6-Speed,,57 Litres,BS VI 2.0,Double wishbone suspension,"Multi-link, Solid Axle",Hydraulic,Tilt,Rack & Pinion,,Disc,Drum,,,3985 mm,1820 mm,1844 mm,4,226 mm,2450 mm,,1520 mm,,,3,9 kmpl,,,,226 mm,4 Star,,,,,,,,,,,,,,,,,,,,11 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,41.2°,26.2°,36°,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-c-220d-bsvi-cars-Ghaziabad_18f76fef-e2c9-4644-b3eb-1d971b25de59.htm,₹42 Lakh,2022,-,Diesel,5 Seats,"20,000 Kms",Ghaziabad,First Owner,1993 cc,Automatic,2022,1993 cc,197.13 bhp,245 kmph,,Diesel,OM654M,1993 cc,197.13bhp@3600rpm,440Nm@1800-2800rpm,4,4,,ISG,yes,,Automatic,9G TRONIC,23 kmpl,,BS VI,Adaptive Damping System,Adaptive Damping System,,,,,,,7.3s,7.3s,4751 mm,2033 mm,1437 mm,5,,2865 mm,,,1615 kg,,5,23 kmpl,,,,,,,,,48 v kWh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-dzire-amt-zdi-plus-cars-Gurgaon_32de8660-5159-4a7a-b4c5-d4b19ef908c8.htm,₹4.50 Lakh,2017,Third Party,Diesel,5 Seats,"77,620 Kms",Gurgaon,Second Owner,1248 cc,Automatic,2017,1248 cc,74.02 bhp,,FWD,Diesel,DDiS Diesel Engine,1248 cc,74.02bhp@4000rpm,190Nm@2000rpm,4,4,DOHC,CRDI,Yes,No,Automatic,5 Speed,28.4 kmpl,37 Litres,BS VI,MacPherson Strut,Torsion Beam,Power,Tilt Steeirng,Rack & Pinion,4.8 metres,Disc,Drum,,,3995 mm,1735 mm,1515 mm,5,163 mm,2450 mm,1530 mm,1520 mm,955-990 kg,1405 kg,4,28.4 kmpl,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-ciaz-alpha-bsiv-cars-Ghaziabad_e600ffcb-b526-4085-8f10-5af28d38746f.htm,₹5.25 Lakh,Jul 2017,Comprehensive,Petrol,5 Seats,"81,000 Kms",Mathura,First Owner,1462 cc,Manual,2017,1462 cc,103.25 bhp,,FWD,Petrol,k15B VVT Engine,1462 cc,103.25bhp@6000rpm,138Nm@4400rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,5.4 metres,Ventilated Disc,Drum,,,4490 mm,1730 mm,1485 mm,5,170 mm,2650 mm,,,1065 kg,1520 kg,4,21.56 kmpl,21.56 kmpl,43 Litres,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Audi-a3-35-tfsi-premium-plus-cars-Gurgaon_896d4169-a2f2-4116-a106-330706b3c4c0.htm,₹19 Lakh,May 2019,Comprehensive,Petrol,5 Seats,"55,419 Kms",Gurgaon,First Owner,1395 cc,Automatic,2019,1395 cc,150 bhp,222  kmph,FWD,Petrol,TFSI Petrol Engine,1395 cc,150bhp@5000-6000rpm,250Nm@1500-3500rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,7 Speed,,,BS IV,MacPherson Strut,Multi Link,Power,Tilt & Telescopic,Rack & Pinion,5.35 metres,Ventilated Disc,Disc,8.2 Seconds,8.2 Seconds,4458 mm,1796 mm,1416 mm,5,165 mm,2637 mm,1555 mm,1526 mm,1415 kg,1800 kg,4,,19.2 kmpl,50 Litres,18.24 kmpl,,,,adaptive,,,,,,,,,,,,,40.06,,,,,,24.78m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-baleno-12-delta-cars-Noida_05993df8-e949-43a3-92a6-855f3419e67a.htm,₹5 Lakh,2018,-,Petrol,5 Seats,"1,20,000 Kms",Noida,First Owner,1197 cc,Manual,2018,1197 cc,83.1 bhp,180  kmph,FWD,Petrol,VVT Petrol Engine,1197 cc,83.1bhp@6000rpm,115Nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,4.9 meters,Disc,Drum,12.36 seconds,12.36 seconds,3995 mm,1745 mm,1510 mm,5,170 mm,2520 mm,1515 mm,1525 mm,870 kg,1340 kg,5,21.4 kmpl,21.4 kmpl,37 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-carens-prestige-cars-Greater-Noida_68be62fd-c20c-4117-945a-38d0d011f392.htm,₹8.75 Lakh,2023,Zero Dep,Petrol,7 Seats,"31,500 Kms",Noida,First Owner,1497 cc,Manual,2023,1497 cc,113.42 bhp,174  kmph,FWD,Petrol,Smartstream,1497 cc,113.42bhp@6300rpm,144Nm@4500rpm,4,4,,Di,No,,Manual,6-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,,,Disc,Disc,,,4540 mm,1800 mm,1708 mm,7,,2780 mm,,,,,5,,,45 Litres,15 kmpl,,3 Star,216 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mg-hector-shine-mt-cars-New-Delhi_c8524091-3591-4f4f-9339-96e985fce1f7.htm,₹12.75 Lakh,Jul 2022,Comprehensive,Petrol,5 Seats,"15,973 Kms",New Delhi,First Owner,1451 cc,Manual,2022,1451 cc,141 bhp,,FWD,,1.5 L Turbocharged Intercooled,1451 cc,141bhp@5000rpm,250Nm@1600-3600rpm,4,4,,,Yes,,Manual,6-Speed,,,BS VI,Macpherson Strut with Stabilizer bar,Semi Independent Helical Spring Torison Beam,Power,Tilt,Rack & Pinion,,Disc,Disc,,,4655 mm,1835 mm,1760 mm,5,192 mm,2750 mm,,,1820 kg,,5,10 kmpl,,60 Litres,12 kmpl,192mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-exclusive-e-200-cars-Gurgaon_1284d977-aa96-4f22-b6da-222a4b2bbdef.htm,₹55 Lakh,Nov 2023,Zero Dep,Petrol,5 Seats,"40,000 Kms",Durg,First Owner,1991 cc,Automatic,2023,1991 cc,194.44 bhp,240  kmph,RWD,Petrol,In-Line 4 Cylinder Petrol Engine,1991 cc,194.44bhp@5500-6100rpm,320Nm@1650-4000rpm,4,4,DOHC,Direct Injection,,,Automatic,9-Speed,,,BS VI 2.0,Air suspension,Air suspension,Electric,Tilt,Direct Steer,6 m,Ventilated Disc,Disc,7.6 s,7.6 s,5075 mm,1860 mm,1495 mm,5,,2850 mm,,1597 mm,1635 kg,,4,,15 kmpl,80 Litres,,,,540 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mg-hector-sharp-dct-cars-New-Delhi_a2e1e664-ee1f-4fdb-b7be-aafd870d3abc.htm,₹10.50 Lakh,Aug 2019,Comprehensive,Petrol,5 Seats,"52,000 Kms",New Delhi,Second Owner,1451 cc,Automatic,2019,1451 cc,141 bhp,,FWD,,,1451 cc,141bhp@5000rpm,250Nm@1600-3600rpm,4,4,,,Yes,,Automatic,6 Speed,,,BS VI,Front Macpherson Strut with Stabilizer bar,Semi Independent Helical Spring Torsion Beam,,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,,,4655 mm,1835 mm,1760 mm,5,183 mm,2750 mm,,,1800 kg,,5,13.96 kmpl,13.96 kmpl,60 Litres,,183mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-fortuner-28-4wd-at-bsiv-cars-Gurgaon_4b4d5bad-b6f9-46f4-b207-57e4e1e6abc8.htm,₹20 Lakh,2018,Comprehensive,Diesel,7 Seats,"1,38,000 Kms",New Delhi,Second Owner,2755 cc,Automatic,2018,2755 cc,174.5 bhp,157.3  kmph,4WD,,1-GD FTV Engine,2755 cc,174.5bhp@3400rpm,450Nm@1600-2400rpm,4,4,DOHC,Direct Injection,Yes,No,Automatic,6 Speed,15.04 kmpl,80 Litres,BS IV,Double Wishbone,Multi Link with Coil Spring,Power,Tilt & Telescopic,Rack & Pinion,5.8 metres,Ventilated Disc,Ventilated Disc,12.14 seconds,12.14 seconds,4795 mm,1855 mm,1835 mm,7,220 mm,2745m mm,,,2560 kg,2735 kg,5,15.04 kmpl,,,,220mm,,,,,,,,,,,,,,,,43.88m,,,,,15.04 kmpl,27.01m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-creta-s-plus-knight-cars-New-Delhi_d954b781-21d5-4f36-98e4-f03775a396e8.htm,₹11.50 Lakh,Apr 2023,Comprehensive,Petrol,5 Seats,"30,000 Kms",New Delhi,First Owner,1497 cc,Manual,2023,1497 cc,113.18 bhp,195 kmph,2WD,Petrol,1.5 L MPi Petrol,1497 cc,113.18bhp@6300rpm,143.8Nm@4500rpm,4,4,DOHC,MPi,No,,Manual,6-Speed,,,BS VI 2.0,McPherson strut with coil spring,Coupled torsion beam axle,Power,Tilt,,,Disc,Disc,,,4300 mm,1790 mm,1635 mm,5,,2610 mm,,,1502 kg,,5,17 kmpl,17 kmpl,50 Litres,,,,433 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-v-cars-New-Delhi_f552e1be-b467-4ef1-9a2b-a041f36ab283.htm,₹4.25 Lakh,Sept 2015,Comprehensive,Petrol,5 Seats,"32,000 Kms",New Delhi,First Owner,1497 cc,Manual,2015,1497 cc,117.3 bhp,195  kmph,FWD,Petrol,i VTEC Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4,4,SOHC,PGM-Fi,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt & Collapsible,Rack & Pinion,5.3 meters,Disc,Drum,10 Seconds,10 Seconds,4440 mm,1695 mm,1495 mm,5,165 mm,2600 mm,1480 mm,1465 mm,1049 kg,,4,17.4 kmpl,17.4 kmpl,40 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-thar-lx-4wd-convert-top-at-bsvi-cars-Gurgaon_d0c2e707-5c12-4ad9-b02c-2f18f8e16e69.htm,₹10.90 Lakh,2021,Zero Dep,Petrol,4 Seats,"72,000 Kms",Gurgaon,Second Owner,1997 cc,Automatic,2021,1997 cc,150 bhp,,4X4,,mStallion 150 TGDi Engine,1997 cc,150bhp@5000rpm,320Nm@1500-3000rpm,4,4,,,Yes,,Automatic,6 Speed,,,BS VI,Independent Double Wishbone Front Suspension with Coil Over Damper & Stabiliser Bar,Multilink Solid Rear Axle with Coil Over Damper & Stabiliser Bar,Power,Tilt,,,Disc,Drum,,,3985 mm,1855 mm,1855 mm,4,226 mm,2450 mm,1520 mm,1520 mm,1845 kg,,3,15.2 kmpl,15.2 kmpl,57 Litres,9 kmpl,226mm,4 Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-celerio-zxi-amt-bsiv-cars-Faridabad_ab4d94ef-75e8-44d7-8ba1-52d235634168.htm,₹3.95 Lakh,Jun 2018,-,Petrol,5 Seats,"59,998 Kms",New Delhi,First Owner,998 cc,Automatic,2018,998 cc,67.04 bhp,150  kmph,FWD,Petrol,K10B Engine,998 cc,67.04bhp@6000rpm,90Nm@3500rpm,3,4,DOHC,MPFi,No,No,Automatic,5 Speed,,,BS IV,MacPherson Strut,Coupled Torsion Beam,Power,Tilt,Rack & Pinion,4.7 metres,Ventilated Disc,Drum,15.05 Seconds,15.05 Seconds,3695 mm,1600 mm,1560 mm,5,165 mm,2425 mm,1420 mm,1410 mm,847 kg,1250 kg,5,23.1 kmpl,23.1 kmpl,35 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-cng-lxi-bsiv-cars-Faridabad_2667ff06-b6d3-46e2-908c-56d6d8d9a157.htm,₹3.35 Lakh,2019,Zero Dep,CNG,5 Seats,"1,00,000 Kms",New Delhi,Second Owner,998 cc,Manual,2019,998 cc,67.04 bhp,152  kmph,FWD,CNG,K10B Petrol Engine,998 cc,67.04bhp@5500rpm,90Nm@3500rpm,3,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS VI,MacPherson Strut,Torsion Beam With Coil Spring,Power,,Rack & Pinion,4.7 metres,Disc,Drum,18.6 Seconds,18.6 Seconds,3655 mm,1620 mm,1675 mm,5,,2435 mm,,,805 kg,1340 kg,5,33.54 km/kg,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.54 km/kg,60 Litres,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-c-class-c-200-cars-Gurgaon_3af6fc3b-fb69-460d-9862-e7d7b66a16c7.htm,₹49 Lakh,Jan 2023,-,Petrol,5 Seats,"13,000 Kms",New Delhi,First Owner,1496 cc,Automatic,2023,1496 cc,201.15 bhp,246  kmph,RWD,Petrol,OM654M,1496 cc,201.15bhp@5800-6800rpm,300Nm@1800-4000rpm,4,4,,ISG,yes,,Automatic,9-Speed TRONIC,,,BS VI 2.0,Multi-link suspension,Multi-link suspension,,,,,,,7.3 s,7.3 s,4751 mm,1820 mm,1437 mm,5,,2636 mm,,,1615 kg,,4,,16.9 kmpl,66 Litres,,,,540 Litres,,,,,,,,,,,,,,,,,,,,,,,,164 mm,,,,,,,,,,,,,,,,,,,,,,,,,,Electric,,
https://www.cardekho.com/used-car-details/used-Tata-tigor-xz-plus-cars-New-Delhi_c7ee956a-23e3-4370-b751-6253ab759c05.htm,₹8.49 Lakh,Mar 2023,Comprehensive,Petrol,5 Seats,"40,000 Kms",New Delhi,First Owner,1199 cc,Manual,2023,1199 cc,84.48 bhp,,FWD,Petrol,1.2L Revotron,1199 cc,84.48bhp@6000rpm,113Nm@3300rpm,3,4,,,No,,Manual,5-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,,,Disc,Drum,,,3995 mm,1677 mm,1532 mm,5,,2450 mm,,,,,4,19.28 kmpl,19.28 kmpl,35 Litres,,,3 Star,419 Litres,Hydraulic,,,,,,,,,,,,,,,,,,,,,,,,,,,170 mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-baleno-sigma-cars-Faridabad_ed31e9d0-bfc4-45a7-bd12-f4ec6c2fb76b.htm,₹5.35 Lakh,Mar 2021,-,Petrol,5 Seats,"9,594 Kms",New Delhi,First Owner,1197 cc,Manual,2021,1197 cc,81.80 bhp,,FWD,Petrol,1.2L VVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS VI,MacPherson Strut,Torsion Beam,Electric,Tilt,Rack & Pinion,4.9,Disc,Drum,12.36 seconds,12.36 seconds,3995 mm,1745 mm,1510 mm,5,170 mm,2520 mm,1515 mm,1525 mm,865-890 kg,1340 kg,5,21.01 kmpl,21.01 kmpl,37 Litres,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-slavia-10-tsi-ambition-at-cars-New-Delhi_f03448a8-ff63-4cfa-88f1-0e736cb4f5bf.htm,₹12.49 Lakh,Jul 2023,-,Petrol,5 Seats,"11,800 Kms",HR98,First Owner,999 cc,Automatic,2023,999 cc,113.98 bhp,190 kmph,FWD,Petrol,1.0 L TSI Petrol,999 cc,113.98bhp@5000-5500rpm,178Nm@1750-4500rpm,3,4,,Direct Injection,Yes,,Automatic,6 Speed AT,,,BS VI 2.0,McPherson suspension with lower triangular links and stabiliser bar,Twist Beam Axle,Electric,Tilt & Telescopic,,,Disc,Drum,,,4541 mm,1752 mm,1507 mm,5,145 mm,2651 mm,,,1219-1252 kg,1660 kg,4,18.73 kmpl,18.73 kmpl,45 Litres,,,5 Star,521 Litres,,,,,,,,,,,,,,,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-vitara-brezza-ldi-cars-Faridabad_6dca6829-6e6c-46d0-8223-e9b31e78ec7e.htm,₹4.75 Lakh,2018,-,Diesel,5 Seats,"1,30,000 Kms",ballabhgarh,Second Owner,1248 cc,Manual,2018,1248 cc,88.5 bhp,172  kmph,FWD,,DDiS 200 Diesel Engine,1248 cc,88.5bhp@4000rpm,200Nm@1750rpm,4,4,DOHC,CRDi,Yes,No,Manual,5 Speed,24.3 kmpl,48 Litres,BS IV,McPherson Strut With Coil Spring,Torsion Beam,Power,Tilt,Rack & Pinion,5.2 meters,Ventilated Disc,Drum,44.04m,44.04m,3995 mm,1790 mm,1640 mm,5,198 mm,2500 mm,,,1175 kg,1680 kg,5,24.3 kmpl,,,,198mm,,,Coil Spring,,,,,,,,,,,,,"100-0kmph - 3.30s, 44.04m",,,,,25.3 kmpl,,,,,,,15.68 Seconds,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Jaguar-xe-portfolio-cars-Gurgaon_d6d84201-4fa6-4458-8c50-20b5ce65b332.htm,₹20 Lakh,Sept 2018,-,Petrol,5 Seats,"72,738 Kms",Mumbai,Second Owner,1999 cc,Automatic,2018,1999 cc,246.74 bhp,250  kmph,RWD,Petrol,Petrol Engine,1999 cc,246.74bhp@5500rpm,365@1200-4500rpm,4,4,DOHC,,Yes,No,Automatic,8 Speed,,,BS IV,Double Wishbone,Independent Integral Link,Power,Adjustable,Rack & Pinion,,Disc,Disc,6.8 Seconds,6.8 Seconds,4795 mm,2075 mm,1416 mm,5,,2835 mm,,,1650 kg,2150 kg,4,,13.5 kmpl,68 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-venue-sx-plus-turbo-dct-bsiv-cars-New-Delhi_ee95b314-a4fc-410d-8476-8f2b9a169ffd.htm,₹8.45 Lakh,Mar 2019,Comprehensive,Petrol,5 Seats,"46,000 Kms",Gurgaon,First Owner,998 cc,Automatic,2019,998 cc,118.35 bhp,,FWD,Petrol,,998 cc,118.35bhp@6000rpm,171.6Nm@1500-4000rpm,3,4,,GDi,Yes,,Automatic,7-Speed,,,,McPherson Strut,Coupled Torsion Beam Axie,Power,Tilt,Rack & Pinion,,Disc,Drum,,,3995 mm,1770 mm,1605 mm,5,,2500 mm,,,1440 kg,,5,18.15 kmpl,18.15 kmpl,45 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190mm,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-jazz-12-sv-i-vtec-cars-Ghaziabad_ea965b96-7d7f-47eb-a734-351443198cac.htm,₹3 Lakh,2015,-,Petrol,5 Seats,"80,000 Kms",Ghaziabad,First Owner,1199 cc,Manual,2015,1199 cc,88.7 bhp,172  kmph,FWD,Petrol,i-VTEC Petrol Engine,1199 cc,88.7bhp@6000rpm,110Nm@4800rpm,4,4,SOHC,PGM - Fi,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam Axle,Power,Tilt & Collapsible,Rack & Pinion,5.1 meters,Disc,Drum,13.7 Seconds,13.7 Seconds,3955 mm,1694 mm,1544 mm,5,165 mm,2530 mm,,,1042 kg,,5,18.7 kmpl,18.7 kmpl,40 Litres,,,,,Coil Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive20d-cars-Faridabad_45b71b9a-432d-4932-9e92-6037bf9d6135.htm,₹31 Lakh,Jul 2019,-,Diesel,5 Seats,"75,000 Kms",Gurgaon,First Owner,1995 cc,Automatic,2019,1995 cc,187.74 bhp,213 kmph,4WD,Diesel,TwinPower Turbo 4-cylinder engine,1995 cc,187.74bhp@4000rpm,400Nm@1750-2500rpm,4,4,,Direct Injection,Twin,No,Automatic,8-Speed Steptronic,16.55 kmpl,60 Litres,BS VI,M Sport Adaptive Suspension,M Sport Adaptive Suspension,Power,Tiltable & Telescopic,Rack & Pinion,,Disc,Disc,8.0 Seconds,8.0 Seconds,4752 mm,1918 mm,1621 mm,5,,2864 mm,1620 mm,1666 mm,1770 kg,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-ciaz-vxi-cars-Gurgaon_5e1d1745-acd2-46b9-a922-0ab2266da476.htm,₹4.10 Lakh,Sept 2016,-,Petrol,5 Seats,"56,000 Kms",Gurgaon,First Owner,1373 cc,Manual,2016,1373 cc,91.1 bhp,190  kmph,FWD,Petrol,k14B VVT Engine,1373 cc,91.1bhp@6000rpm,130Nm@4000rpm,4,4,DOHC,MPFI,No,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,Power,Tilt,Rack & Pinion,5.4 meters,Ventilated Disc,Drum,14 Seconds,14 Seconds,4490 mm,1730 mm,1485 mm,5,170 mm,2650 mm,1495 mm,1505 mm,1010 kg,1490 kg,4,20.73 kmpl,20.73 kmpl,43 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
